Record Id,Universities Owner.id,Universities Name,Universities Code,Vendor Name.id,Universities Active,Manufacturer,Universities Category,Sales Start Date,Sales End Date,Support Start Date,Support End Date,Created By.id,Modified By.id,Created Time,Modified Time,Unit Price,Commission Rate,Tax,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Quantity in Demand,Description,Taxable,Currency,Exchange Rate,Layout.id,Tag,Universities Image,Do they see financial docs before visa letter,Do they wish to see financial docs before offer,Do they ask for deposit before visa letter,Do they ask for deposit of conditional offer,City,Address,Country,State,Switchboard No,Post Code,AEC's Account Manager,Application Process Type,AEC's Account Manager Mobile,AEC's Account Manager Email,International Manager Phone,Contract valid till,International Manager Name,Accounts Executive Name (to claim commission),International Manager Email,Do they need SOP for applications,Accounts Executive Phone,Accounts Executive Email,Do they take an interview before releasing offer,Do they need LOR for every application,Any other useful contact,University Website,University Turnaround Time for decisions (in days),Do they take an interview before visa letter,Do they accept appointment of agent,Do they accept Change of Agent,Processed Through,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,THE World Ranking (Latest),QS World Ranking (Latest),National Ranking,Established In,Total International Students,Total number of students,Type of University,Application Fee,Do they issue Conditional Offers,Is Lateral Entry Allowed,Total Staff,On Campus Accommodation available,Latitude Longitude,Address 2,Please enter the details of scholarships available,Notable Alumni (just names and designation / role),Affiliations,Rankings - Miscellaneous,Number of Campus,Campus Size (in Acres),Location of Campus,Which Tier,Record Status,Locked
zcrm_3554776000000614550,zcrm_3554776000000575001,Maulana Azad University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000076522006,2018-11-20 14:56:26,2021-07-03 23:51:04,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Jodhpur,,India,Rajasthan,,,,,,,,,,,,,,,,,,www.maulanaazaduniversity.in/,,,,,,2021-07-03 23:51:04,,,,,,,,,,,,,,,,,,,,,,,,"Urdu University Road, Near LNT Towers, Telecom Nagar, Gachibowli, Hyderabad, Telangana 500032",Tier 3,Available,false
zcrm_3554776000000614551,zcrm_3554776000000575001,Dr. Panjabrao Deshmukh Krishi Vidyapeeth,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-02-09 14:25:13,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Akola,,India,Maharashtra,,,,,,,,,,,,,,,,,,www.pdkv.ac.in,,,,,,2022-02-09 14:25:13,,,,,,,,,,,,,,,,,,,,,,,,Maharashtra,Tier 3,Available,false
zcrm_3554776000000614552,zcrm_3554776000000575001,IIHMR University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-01 11:36:18,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Jaipur,,India,Rajasthan,,,,,,,,,,,,,,,,,,https://www.iihmr.edu.in/,,,,,,2021-07-01 11:36:18,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614553,zcrm_3554776000000575001,J.E.C.R.C. University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-01 14:41:01,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Jaipur,,,Rajasthan,,,,,,,,,,,,,,,,,,jecrcuniversity.edu.in,,,,,,2021-07-01 14:41:01,,,,,,,,,,,,,,,,,,,,,,,,Jaipur,Tier 3,Available,false
zcrm_3554776000000614554,zcrm_3554776000000575001,J.K. Lakshmipat University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-02-09 14:25:13,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Jaipur,,India,Rajasthan,,,,,,,,,,,,,,,,,,www.jklu.edu.in/,,,,,,2022-02-09 14:25:13,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614555,zcrm_3554776000000575001,Dr Babasaheb Ambedkar Marathwada University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-21 15:19:30,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Aurangabad,,India,Maharashtra,,,,,,,,,,,,,,,,,,www.bamu.ac.in/,,,,,,2022-01-21 15:19:30,,,,,,,1958,,,,,,,,,,,,,,,,,Maharashtra,Tier 1,Available,false
zcrm_3554776000000614556,zcrm_3554776000000575001,Delete,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-25 11:00:25,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.jnujaipur.ac.in/,,,,,,2022-01-25 11:00:25,,,,,,,2007,,,Private,,,,,,,,,,,,,,"Jaipur-Agra Bypass, near New RTO office, Jagatpura, Jaipur, Rajasthan 302017",Tier 2,Available,false
zcrm_3554776000000614557,zcrm_3554776000000575001,KLE University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000076522006,2018-11-20 14:56:26,2021-07-04 07:17:32,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.kleuniversity.edu.in/,,,,,,2021-07-04 07:17:32,,,,,,,,,,,,,,,,,,,,,,,,"JNMC Campus, Nehru Nagar, Belagavi, Karnataka 590010",,Available,false
zcrm_3554776000000614558,zcrm_3554776000000575001,Karunya Institute of Science and Technology (Karunya University),,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000076522006,2018-11-20 14:56:26,2021-07-04 07:20:12,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.karunya.edu/,,,,,,2021-07-04 07:20:12,,,,,,,,,,,,,,,,,,,,,,,,"Karunya Nagar, Coimbatore, Tamil Nadu 641114",,Available,false
zcrm_3554776000000614559,zcrm_3554776000000575001,Delete,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-25 11:00:29,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.jvwomensuniv.com/,,,,,,2022-01-25 11:00:29,,,,,,,,,,,,,,,,,,,,,,,,"Vedant Gyan Velly, Jharna, Rajasthan 303122",,Available,false
zcrm_3554776000000614560,zcrm_3554776000000575001,Jodhpur National University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-01 15:26:21,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Jhodpur,,India,Rajasthan,,,,,,,,,,,,,,,,,,jodhpurnationaluniversity.com/,,,,,,2021-07-01 15:26:21,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614561,zcrm_3554776000000575001,Madhav University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-01 16:58:07,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Tehsil Pindwara,,India,Rajasthan,,,,,,,,,,,,,,,,,,madhavuniversity.edu.in/,,,,,,2021-07-01 16:58:07,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614562,zcrm_3554776000000575001,Kalasalingam University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-22 11:07:25,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,"Anand Nagar, Krishnankoil",,India,Tamil Nadu,,,,,,,,,,,,,,,,,,http://kalasalingam.ac.in/site/,,,,,,2022-01-22 11:07:25,,,,,,,,,,Private,,,,,,,,,,,,,,Tamil Nadu,Tier 1,Available,false
zcrm_3554776000000614563,zcrm_3554776000000575001,Maharaj Vinayak Global University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-24 16:42:18,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.mvgu.ac.in/,,,,,,2022-01-24 16:42:18,,,,,,,,,,,,,,,,,,,,,,,,"NH-11C, Delhi - Jaipur Expressway, Dhand, Tehsil - Amer, Jaipur, Rajasthan 302028",Tier 3,Available,false
zcrm_3554776000000614564,zcrm_3554776000000575001,Mahatma Gandhi University of Medical Sciences & Technology,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-24 16:47:29,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.mgumst.org,,,,,,2022-01-24 16:47:29,,,,,,,,,,,,,,,,,,,,,,,,"Ricco Industrial Area, Sitapura, Jaipur, Rajasthan 302022",Tier 3,Available,false
zcrm_3554776000000614565,zcrm_3554776000000575001,Manipal University - Jaipur,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-01 18:31:14,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Jaipur,,India,Rajasthan,,,,,,,,,,,,,,,,,,jaipur.manipal.edu/,,,,,,2021-07-01 18:31:14,2020-02-02 02:28:28,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614566,zcrm_3554776000000575001,Kalinga Institute of Industrial Technology (KIIT University),,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-24 12:28:09,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Bhubaneshwar,,India,Odisha,,,,,,,,,,,,,,,,,,www.kiit.ac.in/,,,,,,2022-01-24 12:28:09,,,,,,,,,,Private,,,,,,,,,,,,,,Odisha,Tier 2,Available,false
zcrm_3554776000000614567,zcrm_3554776000000575001,Delete,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-25 11:02:50,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.ksdsu.edu.in/,,,,,,2022-01-25 11:02:50,,,,,,,,,,,,,,,,,,,,,,,,"Kameshwar Nagar, Darbhanga, Bihar 846004",Tier 2,Available,false
zcrm_3554776000000614568,zcrm_3554776000000575001,Mewar University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-02 10:02:29,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,Rajasthan,,,,,,,,,,,,,,,,,,www.mewaruniversity.org/,,,,,,2021-07-02 10:02:29,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614569,zcrm_3554776000000575001,NIIT University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-02 13:03:09,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Neemrana,,India,Rajasthan,,,,,,,,,,,,,,,,,,nubtech.in/,,,,,,2021-07-02 13:03:09,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614570,zcrm_3554776000000575001,NIMS University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-02-09 14:25:13,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Jaipur,,India,Rajasthan,,,,,,,,,,,,,,,,,,nimsuniversity.org,,,,,,2022-02-09 14:25:13,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614571,zcrm_3554776000000575001,Raffles University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-02 16:02:49,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Neemrana,,India,Rajasthan,,,,,,,,,,,,,,,,,,rafflesuniversity.edu.in/,,,,,,2021-07-02 16:02:49,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614572,zcrm_3554776000000575001,Karpagam Academy of Higher Education (KARPAGAM UNIVERSITY),,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-24 12:34:08,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Coimbatore,,India,Tamil Nadu,,,,,,,,,,,,,,,,,,http://www.karpagamuniversity.edu.in/,,,,,,2022-01-24 12:34:08,,,,,,,2008,,,,,,,,,,,,,,,,,Tamil Nadu Eachanari,Tier 2,Available,false
zcrm_3554776000000614573,zcrm_3554776000000575001,OPJS University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-02 14:18:13,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Tehsil Rajgarh,,India,Rajasthan,,,,,,,,,,,,,,,,,,www.opjsuniversity.edu.in,,,,,,2021-07-02 14:18:13,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614574,zcrm_3554776000000575001,Delete,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-25 11:19:00,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.pacific-university.ac.in/,,,,,,2022-01-25 11:19:00,,,,,,,,,,,,,,,,,,,,,,,,"Pacific Hills, Airport Road, Pratap Nagar Extension, Debari, Rajasthan 313001",,Available,false
zcrm_3554776000000614575,zcrm_3554776000000575001,Kerala Kalamandalam,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-01 16:09:10,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Thrissur,,India,Kerala,,,,,,,,,,,,,,,,,,www.kalamandalam.org/,,,,,,2021-07-01 16:09:10,,,,,,,,,,,,,,,,,,,,,,,,Kerala,Tier 3,Available,false
zcrm_3554776000000614576,zcrm_3554776000000575001,Pacific Medical University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-24 17:26:14,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.pacificmedical.ac.in/,,,,,,2022-01-24 17:26:14,,,,,,,,,,,,,,,,,,,,,,,,"Bhilon ka Bedla, N.H. 27, Pratap Pura, Girwa, Udaipur, Rajasthan 313001",Tier 3,Available,false
zcrm_3554776000000614577,zcrm_3554776000000575001,Pratap University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-02 15:39:46,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Jaipur,,India,Rajasthan,,,,,,,,,,,,,,,,,,www.pratap.edu.in,,,,,,2021-07-02 15:39:46,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,Tier 3,Available,false
zcrm_3554776000000614578,zcrm_3554776000000575001,Koneru Lakshmaiah Education Foundation (K L University),,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-01 16:21:43,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Guntur District,,India,Andhra Pradesh,,,,,,,,,,,,,,,,,,www.kluniversity.in/,,,,,,2021-07-01 16:21:43,,,,,,,,,,,,,,,,,,,,,,,,Andhra Pradesh,Tier 3,Available,false
zcrm_3554776000000614579,zcrm_3554776000000575001,Sangam University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-02 18:23:17,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Bhilwara,,India,Rajasthan,,,,,,,,,,,,,,,,,,sangamuniversity.ac.in/,,,,,,2021-07-02 18:23:17,,,,,,,,,,,,,,,,,,,,,,,,"NH79, Atoon, Rajasthan 311001",Tier 3,Available,false
zcrm_3554776000000614580,zcrm_3554776000000575001,Krishna Institute of Medical Sciences,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-01 16:23:36,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,"Karad, Satara",,India,Maharashtra,,,,,,,,,,,,,,,,,,http://kimsuniversity.in/,,,,,,2021-07-01 16:23:36,,,,,,,,,,,,,,,,,,,,,,,,Maharashtra,Tier 1,Available,false
zcrm_3554776000000614581,zcrm_3554776000000575001,Shri Jagdish Prasad Jhabarmal Tibrewala University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-03 10:32:48,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Chudela,,India,Rajasthan,,,,,,,,,,,,,,,,,,jjtu.ac.in/,,,,,,2021-07-03 10:32:48,,,,,,,,,,,,,,,,,,,,,,,,"Jhunjhunu, Churu Rd, Vidyanagari, Churela, Rajasthan 333001",Tier 3,Available,false
zcrm_3554776000000614582,zcrm_3554776000000575001,Lakshmibai National Institute of Physical Education,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-02-09 14:25:13,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Gwalior,,India,Madhya Pradesh,,,,,,,,,,,,,,,,,,www.lnipe.gov.in/,,,,,,2022-02-09 14:25:13,,,,,,,,,,,,,,,,,,,,,,,,Madhya Pradesh,Tier 1,Available,false
zcrm_3554776000000614583,zcrm_3554776000000575001,Shridhar University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-03 10:40:10,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Pilani,,India,Rajasthan,,,,,,,,,,,,,,,,,,www.shridharuniversity.ac.in/,,,,,,2021-07-03 10:40:10,,,,,,,,,,,,,,,,,,,,,,,,"Chirawa - Pilani Rd, Pilani, Rajasthan 333031",Tier 3,Available,false
zcrm_3554776000000614584,zcrm_3554776000000575001,Lingaya's University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000076522006,2018-11-20 14:56:26,2021-07-04 07:13:43,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Faridabad,,India,,,,,,,,,,,,,,,,,,,https://www.lingayasuniversity.edu.in/,,,,,,2021-07-04 07:13:43,,,,,,,,,,,,,,,,,,,,,,,,"Nachauli, Jasana Road, Old Faridabad, Faridabad, Haryana 121002",Tier 2,Available,false
zcrm_3554776000000614585,zcrm_3554776000000575001,Singhania University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-03 10:51:09,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Pacheribari,,India,Rajasthan,,,,,,,,,,,,,,,,,,singhaniauniversity.co.in/,,,,,,2021-07-03 10:51:09,,,,,,,,,,,,,,,,,,,,,,,,"District Jhunjhunu, Pacheri Bari, Rajasthan 333515",Tier 3,Available,false
zcrm_3554776000000614586,zcrm_3554776000000575001,"Maharishi Markandeshwar University, Mullana",,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-02-09 14:25:13,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Ambala,,India,Haryana,,,,,,,,,,,,,,,,,,www.mmumullana.org/,,,,,,2022-02-09 14:25:13,,,,,,,,,,,,,,,,,,,,,,,,Haryana,Tier 2,Available,false
zcrm_3554776000000614587,zcrm_3554776000000575001,Sir Padmapat Singhania University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-03 10:52:43,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,Rajasthan,,,,,,,,,,,,,,,,,,spsu.ac.in/academics/soe/,,,,,,2021-07-03 10:52:43,,,,,,,,,,,,,,,,,,,,,,,,"Udaipur-Chittorgarh Rd, Bhatewar, Rajasthan 313601",Tier 3,Available,false
zcrm_3554776000000614588,zcrm_3554776000000575001,Suresh Gyan Vihar University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-22 14:46:29,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,Rajasthan,,,,,,,,,,,,,,,,,,www.gyanvihar.org/,,,,,,2022-01-22 14:46:29,,,,,,,,,,Private,,,,,,,,,,,,,,"Mahal Rd, Mahal, Jagatpura, Jaipur, Rajasthan 302017",Tier 1,Available,false
zcrm_3554776000000614589,zcrm_3554776000000575001,National School of Drama,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000076522006,2018-11-20 14:56:26,2021-07-03 23:37:24,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Delhi,,India,New Delhi,,,,,,,,,,,,,,,,,,http://nsd.gov.in/delhi/,,,,,,2021-07-03 23:37:24,,,,,,,,,,,,,,,,,,,,,,,,"House 1, Bahawalpur, Bhagwan Das Rd, opposite PNB Bank, Mandi House, New Delhi, Delhi 110001",Tier 3,Available,false
zcrm_3554776000000614590,zcrm_3554776000000575001,Manav Rachna International University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-01 18:20:53,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Faridabad,,India,Haryana,,,,,,,,,,,,,,,,,,http://mriu.edu.in/,,,,,,2021-07-01 18:20:53,,,,,,,,,,,,,,,,,,,,,,,,Haryana,Tier 1,Available,false
zcrm_3554776000000614591,zcrm_3554776000000575001,Sunrise University,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-24 17:56:43,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,www.sunriseuniversity.in/,,,,,,2022-01-24 17:56:43,,,,,,,,,,,,,,,,,,,,,,,,"SunRise University, Bagad Rajput,
District - Alwar, Rajasthan - 301030",Tier 3,Available,false
zcrm_3554776000000614592,zcrm_3554776000000575001,Manipal Academy of Higher Education (Manipal University),,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000076522006,2018-11-20 14:56:26,2021-07-03 23:55:37,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,http://manipal.edu/mu.html,,,,,,2021-07-03 23:55:37,2020-01-02 19:23:41,,,,,,,,,,,,,,,,,,,,,,,"Tiger Circle Road, Madhav Nagar, Manipal, Karnataka 576104",,Available,false
zcrm_3554776000000614593,zcrm_3554776000000575001,Meenakshi Academy of Higher Education and Research,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-02 10:01:31,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Virugambakkam,,India,Tamil Nadu,,,,,,,,,,,,,,,,,,www.mufet.edu.in/,,,,,,2021-07-02 10:01:31,,,,,,,,,,,,,,,,,,,,,,,,Virugambakkam,Tier 3,Available,false
zcrm_3554776000000614594,zcrm_3554776000000575001,MGM Institute of Health Sciences,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-02 10:03:14,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Navi Mumbai,,India,Maharashtra,,,,,,,,,,,,,,,,,,www.mgmuhs.com/,,,,,,2021-07-02 10:03:14,,,,,,,,,,,,,,,,,,,,,,,,Maharashtra,Tier 1,Available,false
zcrm_3554776000000614595,zcrm_3554776000000575001,Mody University of Science & Technology,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-24 16:53:22,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,,,India,,,,,,,,,,,,,,,,,,,http://www.mnit.ac.in/,,,,,,2022-01-24 16:53:22,,,,,,,,,,,,,,,,,,,,,,,,"Sikar Rd, Laxmangarh, Rajasthan 332311",Tier 3,Available,false
zcrm_3554776000000614596,zcrm_3554776000000575001,Narsee Monjee Institute of Management Studies (NMIMS University),,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2021-07-02 10:46:36,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Mumbai,,India,Maharashtra,,,,,,,,,,,,,,,,,,www.nmims.edu/,,,,,,2021-07-02 10:46:36,,,,,,,,,,,,,,,,,,,,,,,,Maharashtra,Tier 1,Available,false
zcrm_3554776000000614597,zcrm_3554776000000575001,National Brain Research Centre,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-22 12:20:54,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Gurgaon,,India,Haryana,,,,,,,,,,,,,,,,,,www.nbrc.ac.in/,,,,,,2022-01-22 12:20:54,,,,,,,,,,,,,,,,,,,,,,,,"NH-8, Manesar, Gurugram, Haryana 122051",Tier 1,Available,false
zcrm_3554776000000614598,zcrm_3554776000000575001,National Dairy Research Institute,,,true,,false,,,,,zcrm_3554776000000575001,zcrm_3554776000032513001,2018-11-20 14:56:26,2022-01-24 14:02:07,0.0,0.0,,,0.0,0.0,0.0,,0.0,,true,,,zcrm_3554776000000091009,,,,,,,Karnal,,India,Haryana,,,,,,,,,,,,,,,,,,http://www.ndri.res.in/ndri/Design/Index.html,,,,,,2022-01-24 14:02:07,,,,,,,1955,,,Public,,,,,,,,,,,,,,Haryana,Tier 2,Available,false
